,id,jewish_text,rus_transl,folder,im_name,_merge,source
463,ORG315,"אשה חשובה
 מ שרה גיטיל
 בת הר משה
 ארי ש`נ ךא
 באדר שני
 שנת ת`רג לפק
 תנצבה","Женщина важная  г. Сара Гитл  Дочь р. Моше  Арье, которая умерла  21 Второго Адара  603 года по малому летоисчислению  Да будет ее душа завязана в узле жизни",Оргеев,ORG315,both,Сэфер
464,ORG316,,,Оргеев,ORG316,both,Сэфер
465,ORG317,"פנ
 אשה חשו“מ“
 מריישה בת
 ה“ יוסף נ“פ ז
 אב שנ תר
 כב תנצבה","Здесь похоронена  Женщина важная  г. Марьяша, дочь  р. Йосефа, умершая  7 Ава  622 года, да будет ее душа завязана в узле жизни",Оргеев,ORG317,both,Сэфер
466,ORG318,"פנ
 אשה חשו`
 מרת מלכה
 בת ה`ר דניאל
 ש`נ יום ך` בחו`
 אייר שנת תק
 פו לפק
 תנצבה","Здесь похоронена  Женщина важная  Госпожа Малка,  Дочь р. Даниэля  Которая умерла в 20 день  Месяца Ияр  586 года по малому летоисчислению  Да будет ее душа завязана в узле жизни",Оргеев,ORG318,both,Сэфер
467,ORG319,"פנ
 הכלה מ פייא
 בת ה זוסי מנחם
 נפטרה בערח
 אב שנת תרה
 ל תנצבה",Здесь похоронена  Невеста г. Пая  Дочь р. Зуси Менахема  Умершая в канун новомесячья Ава  605 года  По малому летоисчислению да будет ее душа завязана в узле жизни,Оргеев,ORG319,both,Сэфер
468,ORG320,,,Оргеев,ORG320,both,Сэфер
469,ORG321,"פנ
 הבתולה מרת
 מעני בת הרר
 אפרים צלאל
 נפט ו אלול ש`נ
 תרח לפק תנצ
 בה","Здесь похоронена  Девушка, госпожа  Мени, дочь  Эфраима Цалеля,  Умершая 15 Элула  608 года по малому летоисчислению  Да будет ее душа завязана в узле жизни",Оргеев,ORG321,both,Сэфер
470,ORG322,"פנ
 הבחור אליה` בה
 דניאל נפ ךא אב
 שנת תרטו ל
 תנצבה","Здесь похоронен  юноша Элиягу, сын  Даниэля, умерший 21 Ава  615 года по малому летоисчислению  Да будет его душа завязана в узле жизни",Оргеев,ORG322,both,Сэфер
471,ORG323,"פנ
 ...",Здесь похороонен(-а)  …,Оргеев,ORG323,both,Сэфер
472,ORG323,"פנ
 ...",Здесь похороонен(-а)  …,Оргеев,ORG323_1,both,Сэфер
473,ORG323,"פנ
 ...",Здесь похороонен(-а)  …,Оргеев,ORG323_2,both,Сэфер
474,ORG324,"פנ
 האשה מרת
 שפרנצה בת
 הרר שמעון
 נפטרוזימים
 בחדוש שבט
 שנת תקח לפק
 תנצבה","Здесь похоронена  Женщина, госпожа  Шпринца, дочь  р. Шимона  Умершая на 7 день  Месяца Шват  508 года по малому летоисчислению  Да будет ее душа завязана в узле жизни",Оргеев,ORG324,both,Сэфер
475,ORG325,"פנ
 איש חשו“ הר“
 ישראל איסר
 בה“ אליקם געציל
 שנ“ ך`א` כסליו
 שנת ת`ר`ט`ו` ל`
 [תנצבה]","Здесь похоронен  Человек важный,  р. Исраэль Исер,  Сын р. Эльякима Гециля,  Которыйумер 21 Кислева  615 года по малому летоисчислению  Да будет его душа завязана в узле жизни",Оргеев,ORG325,both,Сэфер
476,ORG326,"פנ
 הקדש הרר
 שלומה זלמן
 במהור` יהוד`
 שנפטר ביום
 ה בחודש ניסן
 שנת ת`ק`ג` לפ`
 תנצבה
 ה`י`א`ד` (ה`נ`א`ד`)","Здесь похоронен  Мученик  р. Шломо Залман,  Сын р. Йегуды,  Который умер на  5 день месяца Нисан  503 года по малому летоисчислению  Да будет его душа завязана в узле жизни  ??",Оргеев,ORG326,both,Сэфер
477,ORG327,"פנ
 איש חשוב
 מוהר` אלכסנדר
 במהרר יהודה
 ליב שניפטר
 בתשעה באב
 שנת תקנג
 לפק
 תנצבה","Здесь похоронен  Человек важный  р. Александр,  Сын р. Йегуды  Лейба, который умер  На Девятое Ава  553 года  По малому летоисчислению  Да будет его душа завязана в узле жизни",Оргеев,ORG327,both,Сэфер
478,ORG328,,,Оргеев,ORG328,both,Сэфер
479,ORG329,"פנ
 האישה
 החשיבה
 מרות סוביל
 בת הרר אהרן ז
 שנפטרה יוד ב
 ימים בחודש
 שבט תקפג
 לפק תנצבה","Здесь похоронена  Женщина  Важная  Госпожа Сувил,  Дочь р. Агарона, благословенной памяти,  Которая умерла  На 12 день  Месяца Швата 583 года  По малому летоисчислению, да будет ее душа завязана в узле жизни.",Оргеев,ORG329,both,Сэфер
480,ORG329,"פנ
 האישה
 החשיבה
 מרות סוביל
 בת הרר אהרן ז
 שנפטרה יוד ב
 ימים בחודש
 שבט תקפג
 לפק תנצבה","Здесь похоронена  Женщина  Важная  Госпожа Сувил,  Дочь р. Агарона, благословенной памяти,  Которая умерла  На 12 день  Месяца Швата 583 года  По малому летоисчислению, да будет ее душа завязана в узле жизни.",Оргеев,ORG329_1,both,Сэфер
481,ORG330,"נפת...
 שנת תרח לפק
 תנצבה",ум....  Года 5508 по краткому летоисчислению  Да будет его/её душа завязана в узле жизни,Оргеев,ORG330,both,Сэфер
482,ORG331,?,?,Оргеев,ORG331,both,Сэфер
483,ORG332,"פנ
 האשה
 החשובה הצנע
 מרת שײנדיל
 בת הרר דוד
 ך׳ לחודש אײר
 שנת ת׳ק׳ע׳א
 לפק
 תנצבה",Здесь покоится  женщина  почтенная скромная  госпожа Шейндл  дочь г-на Давида  20 месяца ияра  года 5571  по краткому летоисчислению  Да будет его/её душа завязана в узле жизни,Оргеев,ORG332,both,Сэфер
484,ORG333,?,?,Оргеев,ORG333,both,Сэфер
485,ORG334,"_R_
 הילד
 חײם שמאל
 ...
 

 _L_
 הילד
 יהודא
 … [ליב]","_R_  Ребенок  Хаим Шмуэль,  …     _L_  Ребенок  Йехуда  [Лейб] …",Оргеев,ORG334,both,Сэфер
486,ORG335,"פנ
 אשה חשו׳ מ׳
 צביה גאלדה
 בת ה׳ מאיר
 שנ ד׳ תמוז
 שנת ת׳ר׳י׳א׳ל
 ת׳נ׳צ׳ב׳ה׳",Здесь покоится  женщина важная г-жа  Цивья Голда  дочь г. Меира  которая скончалась 4 таммуза  года 5611 по малому летоисчислению  Да будет его/её душа завязана в узле жизни,Оргеев,ORG335,both,Сэфер
487,ORG336,"פנ
 אשה חשוב
 מ חײ בת ה׳ר
 משה ש׳׳נ ט׳ו
 באב שנת
 תרד לפֿק
 תנצבה","Здесь покоится  женщина важная  г-жа Хая дочь р.  Моше, которая скончалась 15  ава года  5604 по малому летоисчислению  Да будет её душа завязана в узле жизни",Оргеев,ORG336,both,Сэфер
